ID,Tail,Body,Total,Angle,Temperature,Treatment,Date,Clone,Age,Spikes,Pedestal,Mature,No.Neonates,Experiment,Stage
Cyril_12_P1,,1.453,,,12,Predator,08/05/18,Cyril,13,0,0,J,NA,Acute,NA
Cyril_12_P3,,1.878,,,12,Predator,08/05/18,Cyril,13,0,0,A,NA,Acute,mt
D10A13_12_P1,,1.612,,,12,Predator,08/05/18,D10_A13,10,0,0,J,NA,Acute,NA
D10A13_12_P2,,1.634,,,12,Predator,08/05/18,D10_A13,10,0,0,J,NA,Acute,NA
D10A13_12_P3,,1.542,,,12,Predator,08/05/18,D10_A13,10,0,0,J,NA,Acute,NA
AD101_12_P1,,1.767,,,12,Predator,08/05/18,AD10_1,11,0,0,J,NA,Acute,NA
AD101_12_P2,,1.686,,,12,Predator,08/05/18,AD10_1,11,0,0,J,NA,Acute,NA
AD101_12_P3,,1.794,,,12,Predator,08/05/18,AD10_1,11,0,0,J,NA,Acute,NA
C14_12_P1,,1.445,,,12,Predator,08/05/18,C14,12,0,0,J,NA,Acute,NA
C14_12_P2,,1.514,,,12,Predator,08/05/18,C14,12,0,30,J,NA,Acute,NA
C14_12_P3,,1.342,,,12,Predator,08/05/18,C14,12,0,30,J,NA,Acute,NA
D86A_12_P1,,1.019,,,12,Predator,08/05/18,D86_A,3,0,0,J,NA,Acute,NA
D86A_12_P2,,0.992,,,12,Predator,08/05/18,D86_A,3,0,0,J,NA,Acute,NA
D86A_12_P3,,0.997,,,12,Predator,08/05/18,D86_A,3,0,0,J,NA,Acute,NA
D10A14_12_P1,,1.14,,,12,Predator,08/05/18,D10_A14,6,0,0,J,NA,Acute,NA
D10A14_12_P2,,1.068,,,12,Predator,08/05/18,D10_A14,6,0,0,J,NA,Acute,NA
D10A14_12_P3,,0.949,,,12,Predator,08/05/18,D10_A14,6,0,0,J,NA,Acute,NA
D1074_12_C1,,1.764,,,12,Control,09/05/18,D10_74,18,0,0,A,NA,Acute,NA
D1074_12_C2,,1.92,,,12,Control,09/05/18,D10_74,18,0,0,A,NA,Acute,NA
D1081_12_C1,,2.202,,,12,Control,09/05/18,D10_81,17,0,0,A,10,Acute,B1
D1081_12_C2,,2.284,,,12,Control,09/05/18,D10_81,17,0,0,A,5,Acute,B1
D1081_12_C3,,2.028,,,12,Control,09/05/18,D10_81,17,0,0,A,5,Acute,B1
Cyril_12_C1,,1.755,,,12,Control,09/05/18,Cyril,16,0,0,A,NA,Acute,NA
Cyril_12_C2,,1.837,,,12,Control,09/05/18,Cyril,16,0,0,A,NA,Acute,NA
D10A13_12_C1,,1.701,,,12,Control,09/05/18,D10_A13,16,0,0,A,NA,Acute,NA
D10A13_12_C2,,1.836,,,12,Control,09/05/18,D10_A13,16,0,0,J,NA,Acute,NA
D10A13_12_C3,,1.877,,,12,Control,09/05/18,D10_A13,16,0,0,A,NA,Acute,NA
AD101_12_C1,,2.098,,,12,Control,09/05/18,AD10_1,15,0,0,A,NA,Acute,NA
AD101_12_C2,,1.823,,,12,Control,09/05/18,AD10_1,15,0,0,A,NA,Acute,NA
AD101_12_C3,,1.856,,,12,Control,09/05/18,AD10_1,15,0,0,A,NA,Acute,NA
C14_12_C1,,1.528,,,12,Control,09/05/18,C14,11,0,0,J,NA,Acute,NA
C14_12_C2,,1.381,,,12,Control,09/05/18,C14,11,0,0,J,NA,Acute,NA
C14_12_C3,,1.438,,,12,Control,09/05/18,C14,11,0,0,J,NA,Acute,NA
D86A_12_C1,,1.877,,,12,Control,09/05/18,D86_A,11,0,0,A,NA,Acute,mt
D86A_12_C2,,1.651,,,12,Control,09/05/18,D86_A,11,0,0,A,NA,Acute,mt
D86A_12_C3,,1.758,,,12,Control,09/05/18,D86_A,11,0,0,A,NA,Acute,mt
D10A14_12_C1,,1.752,,,12,Control,09/05/18,D10_A14,10,0,0,J,NA,Acute,NA
D10A14_12_C2,,1.398,,,12,Control,09/05/18,D10_A14,10,0,0,J,NA,Acute,NA
D10A14_12_C3,,1.412,,,12,Control,09/05/18,D10_A14,10,0,0,J,NA,Acute,NA
D1074_12_P1,,1.441,,,12,Predator,09/05/18,D10_74,13,0,0,J,NA,Acute,NA
D1074_12_P2,,1.107,,,12,Predator,09/05/18,D10_74,10,3,30,J,NA,Acute,NA
D1074_12_P3,,1.182,,,12,Predator,09/05/18,D10_74,10,0,0,J,NA,Acute,NA
D1081_12_P1,,2.096,,,12,Predator,09/05/18,D10_81,16,0,0,A,NA,Acute,NA
D1081_12_P2,,1.521,,,12,Predator,09/05/18,D10_81,16,0,0,J,NA,Acute,NA
Cyril_12_P1,,1.493,,,12,Predator,09/05/18,Cyril,14,0,0,J,NA,Acute,NA
Cyril_12_P3,,1.947,,,12,Predator,09/05/18,Cyril,14,0,0,A,NA,Acute,NA
D10A13_12_P1,,1.7,,,12,Predator,09/05/18,D10_A13,11,0,0,J,NA,Acute,NA
D10A13_12_P2,,1.686,,,12,Predator,09/05/18,D10_A13,11,0,0,J,NA,Acute,NA
D10A13_12_P3,,1.612,,,12,Predator,09/05/18,D10_A13,11,0,0,J,NA,Acute,NA
AD101_12_P1,,1.848,,,12,Predator,09/05/18,AD10_1,12,0,0,J,NA,Acute,NA
AD101_12_P2,,1.749,,,12,Predator,09/05/18,AD10_1,12,0,0,J,NA,Acute,NA
AD101_12_P3,,1.843,,,12,Predator,09/05/18,AD10_1,12,0,0,J,NA,Acute,NA
C14_12_P1,,1.869,,,12,Predator,09/05/18,C14,13,0,0,A,NA,Acute,mt
C14_12_P2,,1.568,,,12,Predator,09/05/18,C14,13,0,0,J,NA,Acute,NA
C14_12_P3,,1.377,,,12,Predator,09/05/18,C14,13,0,50,J,NA,Acute,NA
D86A_12_P1,,1.356,,,12,Predator,09/05/18,D86_A,4,0,0,J,NA,Acute,NA
D86A_12_P2,,1.349,,,12,Predator,09/05/18,D86_A,4,0,0,J,NA,Acute,NA
D86A_12_P3,,1.376,,,12,Predator,09/05/18,D86_A,4,0,0,J,NA,Acute,NA
D10A14_12_P1,,1.509,,,12,Predator,09/05/18,D10_A14,7,0,0,J,NA,Acute,NA
D10A14_12_P2,,1.454,,,12,Predator,09/05/18,D10_A14,7,0,0,J,NA,Acute,NA
D10A14_12_P3,,0.987,,,12,Predator,09/05/18,D10_A14,7,0,30,J,NA,Acute,NA
D1081_12_C1,,2.125,,,12,Control,10/05/18,D10_81,18,0,0,A,NA,Acute,NA
D1081_12_C2,,2.2,,,12,Control,10/05/18,D10_81,18,0,0,A,NA,Acute,NA
D1081_12_C3,,1.944,,,12,Control,10/05/18,D10_81,18,0,0,A,NA,Acute,NA
Cyril_12_C1,,1.688,,,12,Control,10/05/18,Cyril,17,0,0,A,NA,Acute,NA
Cyril_12_C2,,1.721,,,12,Control,10/05/18,Cyril,17,0,0,A,NA,Acute,NA
D10A13_12_C1,,1.64,,,12,Control,10/05/18,D10_A13,17,0,0,A,NA,Acute,NA
D10A13_12_C2,,1.785,,,12,Control,10/05/18,D10_A13,17,0,0,J,NA,Acute,NA
D10A13_12_C3,,1.841,,,12,Control,10/05/18,D10_A13,17,0,0,A,NA,Acute,NA
AD101_12_C1,,2.006,,,12,Control,10/05/18,AD10_1,16,0,0,A,NA,Acute,NA
AD101_12_C2,,1.822,,,12,Control,10/05/18,AD10_1,16,0,0,A,NA,Acute,NA
AD101_12_C3,,1.833,,,12,Control,10/05/18,AD10_1,16,0,0,A,NA,Acute,NA
C14_12_C1,,1.73,,,12,Control,10/05/18,C14,12,0,0,A,NA,Acute,mt
C14_12_C2,,1.299,,,12,Control,10/05/18,C14,12,0,0,J,NA,Acute,NA
C14_12_C3,,1.375,,,12,Control,10/05/18,C14,12,0,0,J,NA,Acute,NA
D86A_12_C1,,1.791,,,12,Control,10/05/18,D86_A,12,0,0,A,NA,Acute,NA
D86A_12_C2,,1.609,,,12,Control,10/05/18,D86_A,12,0,0,A,NA,Acute,NA
D86A_12_C3,,1.694,,,12,Control,10/05/18,D86_A,12,0,0,A,NA,Acute,NA
D10A14_12_C1,,1.702,,,12,Control,10/05/18,D10_A14,11,0,0,J,NA,Acute,NA
D10A14_12_C2,,1.753,,,12,Control,10/05/18,D10_A14,11,0,0,A,NA,Acute,mt
D10A14_12_C3,,1.771,,,12,Control,10/05/18,D10_A14,11,0,0,A,NA,Acute,mt
D1081_12_P1,,2.052,,,12,Predator,10/05/18,D10_81,17,0,0,A,NA,Acute,NA
D1081_12_P2,,1.473,,,12,Predator,10/05/18,D10_81,17,0,0,J,NA,Acute,NA
Cyril_12_P1,,1.665,,,12,Predator,10/05/18,Cyril,15,0,0,A,NA,Acute,mt
Cyril_12_P3,,1.93,,,12,Predator,10/05/18,Cyril,15,0,0,A,NA,Acute,mt
D10A13_12_P1,,NA,,,12,Predator,10/05/18,D10_A13,12,0,0,A,NA,Acute,mt
D10A13_12_P2,,2.012,,,12,Predator,10/05/18,D10_A13,12,0,0,A,NA,Acute,mt
D10A13_12_P3,,1.884,,,12,Predator,10/05/18,D10_A13,12,0,0,A,NA,Acute,mt
AD101_12_P1,,2.007,,,12,Predator,10/05/18,AD10_1,13,0,0,A,NA,Acute,mt
AD101_12_P2,,1.693,,,12,Predator,10/05/18,AD10_1,13,0,0,J,NA,Acute,NA
AD101_12_P3,,NA,,,12,Predator,10/05/18,AD10_1,13,0,0,J,NA,Acute,NA
C14_12_P1,,1.842,,,12,Predator,10/05/18,C14,14,0,0,A,NA,Acute,NA
C14_12_P2,,1.845,,,12,Predator,10/05/18,C14,14,0,0,A,NA,Acute,mt
C14_12_P3,,1.604,,,12,Predator,10/05/18,C14,14,0,0,J,NA,Acute,NA
D86A_12_P1,,1.275,,,12,Predator,10/05/18,D86_A,5,0,0,J,NA,Acute,NA
D86A_12_P2,,1.291,,,12,Predator,10/05/18,D86_A,5,0,0,J,NA,Acute,NA
D86A_12_P3,,1.347,,,12,Predator,10/05/18,D86_A,5,0,0,J,NA,Acute,NA
D10A14_12_P1,,1.497,,,12,Predator,10/05/18,D10_A14,8,0,0,J,NA,Acute,NA
D10A14_12_P2,,1.42,,,12,Predator,10/05/18,D10_A14,8,0,0,J,NA,Acute,NA
D10A14_12_P3,,1.222,,,12,Predator,10/05/18,D10_A14,8,0,0,J,NA,Acute,NA
D1081_12_C1,,2.194,,,12,Control,11/05/18,D10_81,19,0,0,A,NA,Acute,NA
D1081_12_C2,,2.26,,,12,Control,11/05/18,D10_81,19,0,0,A,NA,Acute,NA
D1081_12_C3,,2.006,,,12,Control,11/05/18,D10_81,19,0,0,A,NA,Acute,NA
Cyril_12_C1,,1.758,,,12,Control,11/05/18,Cyril,18,0,0,A,NA,Acute,NA
Cyril_12_C2,,1.796,,,12,Control,11/05/18,Cyril,18,0,0,A,NA,Acute,NA
D10A13_12_C1,,1.695,,,12,Control,11/05/18,D10_A13,18,0,0,A,NA,Acute,NA
D10A13_12_C2,,2.083,,,12,Control,11/05/18,D10_A13,18,0,0,A,NA,Acute,mt
D10A13_12_C3,,1.862,,,12,Control,11/05/18,D10_A13,18,0,0,A,NA,Acute,NA
AD101_12_C1,,2.071,,,12,Control,11/05/18,AD10_1,17,0,0,A,NA,Acute,NA
AD101_12_C2,,1.821,,,12,Control,11/05/18,AD10_1,17,0,0,A,NA,Acute,NA
AD101_12_C3,,1.874,,,12,Control,11/05/18,AD10_1,17,0,0,A,NA,Acute,NA
C14_12_C1,,1.789,,,12,Control,11/05/18,C14,13,0,0,A,NA,Acute,mt
C14_12_C2,,1.564,,,12,Control,11/05/18,C14,13,0,0,A,NA,Acute,mt
C14_12_C3,,1.72,,,12,Control,11/05/18,C14,13,0,0,A,NA,Acute,mt
D86A_12_C1,,1.868,,,12,Control,11/05/18,D86_A,13,0,0,A,NA,Acute,NA
D86A_12_C2,,1.66,,,12,Control,11/05/18,D86_A,13,0,0,A,NA,Acute,NA
D86A_12_C3,,1.762,,,12,Control,11/05/18,D86_A,13,0,0,A,NA,Acute,NA
D10A14_12_C1,,1.744,,,12,Control,11/05/18,D10_A14,12,0,0,J,NA,Acute,NA
D10A14_12_C2,,1.772,,,12,Control,11/05/18,D10_A14,12,0,0,A,NA,Acute,mt
D10A14_12_C3,,1.773,,,12,Control,11/05/18,D10_A14,12,0,0,A,NA,Acute,mt
D1081_12_P1,,2.091,,,12,Predator,11/05/18,D10_81,18,0,0,A,NA,Acute,NA
D1081_12_P2,,1.589,,,12,Predator,11/05/18,D10_81,18,0,0,J,NA,Acute,NA
Cyril_12_P1,,1.798,,,12,Predator,11/05/18,Cyril,16,0,0,A,NA,Acute,mt
Cyril_12_P3,,1.972,,,12,Predator,11/05/18,Cyril,16,0,0,A,NA,Acute,mt
D10A13_12_P1,,2.015,,,12,Predator,11/05/18,D10_A13,13,0,0,A,NA,Acute,mt
D10A13_12_P2,,2.062,,,12,Predator,11/05/18,D10_A13,13,0,0,A,NA,Acute,mt
D10A13_12_P3,,1.93,,,12,Predator,11/05/18,D10_A13,13,0,0,A,NA,Acute,mt
AD101_12_P1,,2.071,,,12,Predator,11/05/18,AD10_1,14,0,0,A,NA,Acute,mt
AD101_12_P2,,1.939,,,12,Predator,11/05/18,AD10_1,14,0,0,A,NA,Acute,mt
AD101_12_P3,,2.142,,,12,Predator,11/05/18,AD10_1,14,0,0,A,NA,Acute,mt
C14_12_P1,,1.867,,,12,Predator,11/05/18,C14,15,0,0,A,NA,Acute,NA
C14_12_P2,,1.901,,,12,Predator,11/05/18,C14,15,0,0,A,NA,Acute,NA
C14_12_P3,,1.66,,,12,Predator,11/05/18,C14,15,0,0,J,NA,Acute,NA
D86A_12_P1,,1.343,,,12,Predator,11/05/18,D86_A,6,0,0,J,NA,Acute,NA
D86A_12_P2,,1.342,,,12,Predator,11/05/18,D86_A,6,0,0,J,NA,Acute,NA
D86A_12_P3,,1.342,,,12,Predator,11/05/18,D86_A,6,0,0,J,NA,Acute,NA
D10A14_12_P1,,1.517,,,12,Predator,11/05/18,D10_A14,9,0,0,J,NA,Acute,NA
D10A14_12_P2,,1.462,,,12,Predator,11/05/18,D10_A14,9,0,0,J,NA,Acute,NA
D10A14_12_P3,,1.267,,,12,Predator,11/05/18,D10_A14,9,3,30,J,NA,Acute,NA
D1045_12_C1_A,,0.685,,,12,Control,12/05/18,D10_45,1,1,0,J,NA,Acclim,NA
D1045_12_C2_A,,0.665,,,12,Control,12/05/18,D10_45,1,2,0,J,NA,Acclim,NA
D1045_12_C3_A,,0.694,,,12,Control,12/05/18,D10_45,1,1,0,J,NA,Acclim,NA
D1081_12_C1,,2.159,,,12,Control,12/05/18,D10_81,20,0,0,A,11,Acute,B1
D1081_12_C2,,2.23,,,12,Control,12/05/18,D10_81,20,0,0,A,12,Acute,B1
Cyril_12_C1,,1.735,,,12,Control,12/05/18,Cyril,19,0,0,A,NA,Acute,NA
Cyril_12_C2,,1.784,,,12,Control,12/05/18,Cyril,19,0,0,A,NA,Acute,NA
D10A13_12_C1,,1.653,,,12,Control,12/05/18,D10_A13,19,0,0,A,NA,Acute,NA
D10A13_12_C2,,2.054,,,12,Control,12/05/18,D10_A13,19,0,0,A,NA,Acute,NA
D10A13_12_C3,,2.041,,,12,Control,12/05/18,D10_A13,19,0,0,A,10,Acute,B1
AD101_12_C1,,2.054,,,12,Control,12/05/18,AD10_1,18,0,0,A,NA,Acute,NA
C14_12_C1,,1.734,,,12,Control,12/05/18,C14,14,0,0,A,NA,Acute,NA
C14_12_C2,,1.546,,,12,Control,12/05/18,C14,14,0,0,A,NA,Acute,NA
C14_12_C3,,1.672,,,12,Control,12/05/18,C14,14,0,0,A,NA,Acute,NA
D86A_12_C1,,1.844,,,12,Control,12/05/18,D86_A,14,0,0,A,NA,Acute,NA
D86A_12_C2,,1.601,,,12,Control,12/05/18,D86_A,14,0,0,A,NA,Acute,NA
D86A_12_C3,,1.746,,,12,Control,12/05/18,D86_A,14,0,0,A,NA,Acute,NA
D10A14_12_C1,,1.737,,,12,Control,12/05/18,D10_A14,13,0,0,J,NA,Acute,NA
D10A14_12_C2,,1.753,,,12,Control,12/05/18,D10_A14,13,0,0,A,NA,Acute,NA
D10A14_12_C3,,1.783,,,12,Control,12/05/18,D10_A14,13,0,0,A,NA,Acute,NA
D1081_12_P1,,2.274,,,12,Predator,12/05/18,D10_81,19,0,0,A,12,Acute,B1
D1081_12_P2,,1.575,,,12,Predator,12/05/18,D10_81,19,0,0,J,NA,Acute,NA
Cyril_12_P1,,1.695,,,12,Predator,12/05/18,Cyril,17,0,0,A,NA,Acute,NA
Cyril_12_P3,,1.959,,,12,Predator,12/05/18,Cyril,17,0,0,A,NA,Acute,NA
D10A13_12_P1,,1.988,,,12,Predator,12/05/18,D10_A13,14,0,0,A,NA,Acute,NA
D10A13_12_P2,,2.053,,,12,Predator,12/05/18,D10_A13,14,0,0,A,NA,Acute,NA
D10A13_12_P3,,1.914,,,12,Predator,12/05/18,D10_A13,14,0,0,A,NA,Acute,NA
AD101_12_P1,,2.074,,,12,Predator,12/05/18,AD10_1,15,0,0,A,NA,Acute,NA
AD101_12_P2,,1.901,,,12,Predator,12/05/18,AD10_1,15,0,0,A,NA,Acute,NA
AD101_12_P3,,2.13,,,12,Predator,12/05/18,AD10_1,15,0,0,A,NA,Acute,NA
C14_12_P1,,1.831,,,12,Predator,12/05/18,C14,16,0,0,A,NA,Acute,NA
C14_12_P2,,1.904,,,12,Predator,12/05/18,C14,16,0,0,A,NA,Acute,NA
C14_12_P3,,1.644,,,12,Predator,12/05/18,C14,16,0,0,J,NA,Acute,NA
D86A_12_P1,,1.729,,,12,Predator,12/05/18,D86_A,7,0,0,J,NA,Acute,NA
D86A_12_P2,,1.745,,,12,Predator,12/05/18,D86_A,7,0,0,J,NA,Acute,NA
D86A_12_P3,,1.747,,,12,Predator,12/05/18,D86_A,7,0,0,J,NA,Acute,NA
D10A14_12_P1,,1.845,,,12,Predator,12/05/18,D10_A14,10,0,0,J,NA,Acute,NA
D10A14_12_P2,,1.792,,,12,Predator,12/05/18,D10_A14,10,0,0,J,NA,Acute,NA
D10A14_12_P3,,1.553,,,12,Predator,12/05/18,D10_A14,10,0,0,J,NA,Acute,NA
D1045_12_C1_A,,0.686,,,12,Control,13/05/18,D10_45,2,1,0,J,NA,Acclim,NA
D1045_12_C2_A,,0.657,,,12,Control,13/05/18,D10_45,2,2,0,J,NA,Acclim,NA
D1045_12_C3_A,,0.692,,,12,Control,13/05/18,D10_45,2,1,0,J,NA,Acclim,NA
D1081_12_C1,,2.154,,,12,Control,13/05/18,D10_81,21,0,0,A,NA,Acute,NA
D1081_12_C2,,2.227,,,12,Control,13/05/18,D10_81,21,0,0,A,NA,Acute,NA
Cyril_12_C1,,1.899,,,12,Control,13/05/18,Cyril,20,0,0,A,NA,Acute,NA
Cyril_12_C2,,1.962,,,12,Control,13/05/18,Cyril,20,0,0,A,NA,Acute,NA
D10A13_12_C1,,1.87,,,12,Control,13/05/18,D10_A13,20,0,0,A,4,Acute,B1
D10A13_12_C2,,2.053,,,12,Control,13/05/18,D10_A13,20,0,0,A,NA,Acute,NA
D10A13_12_C3,,2.023,,,12,Control,13/05/18,D10_A13,20,0,0,A,NA,Acute,NA
AD101_12_C1,,2.065,,,12,Control,13/05/18,AD10_1,19,0,0,A,NA,Acute,NA
C14_12_C1,,1.778,,,12,Control,13/05/18,C14,15,0,0,A,NA,Acute,NA
C14_12_C2,,1.54,,,12,Control,13/05/18,C14,15,0,0,A,NA,Acute,NA
C14_12_C3,,1.704,,,12,Control,13/05/18,C14,15,0,0,A,NA,Acute,NA
D86A_12_C1,,1.839,,,12,Control,13/05/18,D86_A,15,0,0,A,NA,Acute,NA
D86A_12_C2,,1.626,,,12,Control,13/05/18,D86_A,15,0,0,A,NA,Acute,NA
D86A_12_C3,,1.748,,,12,Control,13/05/18,D86_A,15,0,0,A,NA,Acute,NA
D10A14_12_C1,,2.009,,,12,Control,13/05/18,D10_A14,14,0,0,A,NA,Acute,mt
D10A14_12_C2,,1.764,,,12,Control,13/05/18,D10_A14,14,0,0,A,NA,Acute,NA
D10A14_12_C3,,1.748,,,12,Control,13/05/18,D10_A14,14,0,0,A,NA,Acute,NA
D1081_12_P1,,2.242,,,12,Predator,13/05/18,D10_81,20,0,0,A,NA,Acute,NA
D1081_12_P2,,1.555,,,12,Predator,13/05/18,D10_81,20,0,0,J,NA,Acute,NA
Cyril_12_P1,,1.706,,,12,Predator,13/05/18,Cyril,18,0,0,A,NA,Acute,NA
Cyril_12_P3,,2.113,,,12,Predator,13/05/18,Cyril,18,0,0,A,18,Acute,B1
D10A13_12_P1,,1.979,,,12,Predator,13/05/18,D10_A13,15,0,0,A,NA,Acute,NA
D10A13_12_P2,,2.021,,,12,Predator,13/05/18,D10_A13,15,0,0,A,NA,Acute,NA
D10A13_12_P3,,1.927,,,12,Predator,13/05/18,D10_A13,15,0,0,A,NA,Acute,NA
AD101_12_P1,,2.043,,,12,Predator,13/05/18,AD10_1,16,0,0,A,NA,Acute,NA
AD101_12_P2,,1.91,,,12,Predator,13/05/18,AD10_1,16,0,0,A,NA,Acute,NA
AD101_12_P3,,2.106,,,12,Predator,13/05/18,AD10_1,16,0,0,A,NA,Acute,NA
C14_12_P1,,1.834,,,12,Predator,13/05/18,C14,17,0,0,A,NA,Acute,NA
C14_12_P2,,1.887,,,12,Predator,13/05/18,C14,17,0,0,A,NA,Acute,NA
C14_12_P3,,1.983,,,12,Predator,13/05/18,C14,17,0,0,A,NA,Acute,mt
D86A_12_P1,,1.746,,,12,Predator,13/05/18,D86_A,8,0,0,J,NA,Acute,NA
D86A_12_P2,,1.726,,,12,Predator,13/05/18,D86_A,8,0,0,J,NA,Acute,NA
D86A_12_P3,,1.728,,,12,Predator,13/05/18,D86_A,8,0,0,J,NA,Acute,NA
D10A14_12_P1,,1.846,,,12,Predator,13/05/18,D10_A14,11,0,0,J,NA,Acute,NA
D10A14_12_P2,,1.787,,,12,Predator,13/05/18,D10_A14,11,0,0,J,NA,Acute,NA
D10A14_12_P3,,1.595,,,12,Predator,13/05/18,D10_A14,11,0,0,J,NA,Acute,NA
D1045_12_C1_A,,0.929,,,12,Control,14/05/18,D10_45,3,0,0,J,NA,Acclim,NA
D1045_12_C2_A,,0.901,,,12,Control,14/05/18,D10_45,3,0,0,J,NA,Acclim,NA
D1045_12_C3_A,,0.925,,,12,Control,14/05/18,D10_45,3,0,0,J,NA,Acclim,NA
D1081_12_C1,,NA,,,12,Control,14/05/18,D10_81,22,0,0,A,NA,Acute,NA
D1081_12_C2,,NA,,,12,Control,14/05/18,D10_81,22,0,0,A,2,Acute,B2
D1081_12_C1_A,,0.555,,,12,Control,14/05/18,D10_81,1,0,0,A,NA,Acclim,NA
D1081_12_C2_A,,0.559,,,12,Control,14/05/18,D10_81,1,0,0,A,NA,Acclim,NA
Cyril_12_C1,,1.852,,,12,Control,14/05/18,Cyril,21,0,0,A,NA,Acute,NA
Cyril_12_C2,,1.928,,,12,Control,14/05/18,Cyril,21,0,0,A,NA,Acute,NA
